1578874226942167997,250,587,2457
1578874226969584941,250,595,2479
1578874226997245073,250,603,2494
1578874227024774074,250,612,2515
1578874227051939010,250,618,2538
1578874227079965114,250,625,2559
1578874227107101917,250,634,2573
1578874227134264945,250,638,2595
1578874227164280891,250,647,2616
1578874227191500902,250,655,2637
1578874227219207048,250,663,2652
1578874227246357917,250,668,2673
1578874227273761987,250,673,2694
1578874227300812005,250,682,2716
1578874227329413890,250,688,2731
1578874227356551885,250,695,2754
1578874227383789062,250,703,2776
1578874227410970926,250,712,2798
1578874227438335895,250,716,2814
1578874227465785026,250,725,2837
1578874227492933034,250,733,2859
1578874227520307064,250,740,2882
1578874227548296928,250,747,2897
1578874227576754093,250,755,2919
1578874227604358911,250,762,2943
1578874227631616115,250,771,2967
1578874227658545970,250,780,2983
1578874227686167001,250,787,3005
1578874227713699102,250,795,3029
1578874227740525960,250,804,3053
1578874227768510103,250,812,3069
1578874227795981884,250,819,3092
1578874227822812080,250,826,3116
1578874227850122928,250,835,3140
1578874227877319097,250,845,3155
1578874227905076980,250,852,3180
1578874227932293891,250,860,3204
1578874227959197998,250,868,3227
1578874227986217021,250,875,3244
1578874228014475107,250,885,3268
1578874228041723966,250,892,3291
1578874228069005012,250,902,3316
1578874228096739053,250,910,3332
1578874228124059915,250,916,3356
1578874228151372909,250,924,3379
1578874228178229093,250,932,3395
1578874228205549955,250,939,3419
1578874228233515977,250,948,3442
1578874228260389089,250,955,3465
1578874228287892103,250,964,3481
1578874228315469026,250,972,3504
1578874228344640970,250,978,3528
1578874228372298002,250,987,3552
1578874228400199890,250,997,3567
1578874228427723884,250,1004,3590
1578874228454917907,250,1010,3614
1578874228482172966,250,1020,3637
1578874228509361028,250,1027,3660
1578874228536624908,250,1035,3676
1578874228564383029,250,1042,3698
1578874228591471910,250,1051,3723
1578874228618662118,250,1059,3745
1578874228645860910,250,1065,3761
1578874228673027992,250,1074,3785
1578874228701528072,250,1083,3809
1578874228728727102,250,1090,3832
1578874228755965948,250,1097,3849
1578874228783356904,250,1106,3872
1578874228810487985,250,1114,3896
1578874228838077068,250,1122,3912
1578874228865891933,250,1129,3936
1578874228893049955,250,1138,3960
1578874228920516014,250,1146,3985
1578874228949026107,250,1156,4000
1578874228976552963,250,1166,4025
1578874229003704071,250,1173,4050
1578874229030725955,250,1182,4074
1578874229058425903,250,1189,4090
1578874229085922002,250,1193,4115
1578874229113115072,250,1194,4139
1578874229140291929,250,1193,4164
1578874229167934894,250,1194,4180
1578874229196156024,250,1194,4205
1578874229223262071,250,1190,4230
1578874229250551939,250,1186,4255
1578874229277827978,250,1182,4279
1578874229305141925,250,1182,4296
1578874229332659959,250,-193,4321
1578874229360038995,250,-194,4345
1578874229387762069,250,-194,4361
1578874229415014028,250,-194,4386
1578874229443551063,250,-194,4411
1578874229470817089,250,-188,4434
1578874229498398065,250,-177,4458
1578874229525913953,250,-172,4474
1578874229555813074,250,-163,4498
1578874229585908889,250,-153,4522
1578874229613194942,250,-145,4546
1578874229640398025,250,-137,4570
1578874229669043064,250,-128,4586
1578874229696474075,250,-122,4611
1578874229723879098,250,-112,4635
1578874229760777950,250,-104,4651
1578874229789098024,250,-94,4683
1578874229817805051,250,-86,4706
1578874229845417976,250,-74,4729
1578874229872459888,250,-70,4753
1578874229900899887,250,-61,4769
1578874229928400993,250,-54,4792
1578874229956736087,250,-43,4817
1578874229984066009,250,-37,4841
1578874230011826992,250,-30,4865
1578874230039678096,250,-21,4890
1578874230067063093,250,-12,4906
1578874230094355106,250,-4,4929
1578874230121228933,250,4,4954
1578874230149167060,250,12,4970
1578874230176911115,250,20,4993
1578874230204651117,250,28,5018
1578874230233019113,250,36,5041
1578874230260117053,250,44,5065
1578874230288113117,250,53,5082
1578874230316128015,250,61,5106
1578874230344400882,250,69,5130
1578874230371767997,250,78,5155
1578874230399369955,250,86,5171
1578874230427092075,250,96,5196
1578874230455527067,250,104,5220
1578874230482947111,250,111,5244
1578874230510391950,250,119,5269
1578874230538397073,250,128,5285
1578874230566404104,250,135,5309
1578874230593458890,250,140,5334
1578874230620835065,250,151,5358
1578874230648236036,250,161,5373
1578874230676424980,250,169,5399
1578874230704222917,250,179,5423
1578874230731431007,250,185,5446
1578874230759330034,250,194,5463
1578874230787312030,250,202,5486
1578874230814743041,250,210,5509
1578874230842573881,250,218,5533
1578874230869786024,250,226,5547
1578874230897197008,250,232,5571
1578874230925257921,250,238,5594
1578874230952394962,250,246,5617
1578874230979821920,250,256,5633
1578874231008646011,250,261,5656
1578874231035859107,250,272,5679
1578874231064424991,250,279,5703
1578874231092044115,250,286,5725
1578874231119546890,250,293,5740
1578874231147418975,250,301,5762
1578874231174782991,250,309,5784
1578874231202136993,250,316,5805
1578874231229537963,250,323,5820
1578874231257884979,250,329,5842
1578874231285382032,250,336,5865
1578874231312686920,250,345,5888
1578874231339932918,250,352,5903
1578874231368050098,250,359,5926
1578874231395473957,250,367,5949
1578874231422669887,250,374,5972
1578874231449748039,250,382,5993
1578874231476892948,250,389,6009
1578874231504470109,250,396,6030
1578874231532851934,250,403,6053
1578874231560012102,250,412,6075
1578874231587071895,250,418,6089
1578874231614192008,250,424,6112
1578874231641165018,250,433,6134
1578874231669109106,250,439,6150
1578874231696511983,250,446,6174
1578874231725173950,250,457,6197
1578874231752855062,250,465,6220
1578874231779823064,250,473,6245
1578874231807985067,250,480,6260
1578874231836545944,250,491,6284
1578874231863565921,250,497,6307
1578874231892824888,250,504,6330
1578874231921160936,250,514,6354
1578874231948205947,250,522,6370
1578874231975356101,250,531,6393
1578874232005798101,250,538,6418
1578874232033082008,250,547,6442
1578874232060100078,250,554,6466
1578874232088654041,250,563,6482
1578874232116224050,250,571,6505
1578874232144243955,250,579,6529
1578874232172571897,250,586,6553
1578874232199853897,250,595,6568
1578874232227128982,250,603,6590
1578874232254420042,250,612,6613
1578874232281680107,250,620,6636
1578874232308973073,250,626,6659
1578874232336126089,250,634,6676
1578874232364598035,250,641,6699
1578874232393381118,250,650,6722
1578874232420789003,250,656,6747
1578874232447925090,250,664,6762
1578874232476805925,250,670,6785
1578874232504234075,250,680,6807
1578874232531860113,250,687,6829
1578874232561897039,250,694,6845
1578874232589279890,250,704,6867
1578874232617598056,250,710,6889
1578874232646648883,250,716,6912
1578874232674086093,250,725,6936
1578874232701076984,250,734,6959
1578874232729655981,250,741,6974
1578874232758105039,250,750,6997
1578874232785782098,250,759,7021
1578874232813755989,250,765,7044
1578874232841201066,250,773,7067
1578874232868755102,250,781,7081
1578874232899226903,250,787,7104
1578874232926482915,250,798,7126
1578874232953843116,250,804,7149
1578874232981796026,250,812,7173
1578874233010274887,250,820,7188
1578874233037843942,250,827,7212
1578874233065491914,250,837,7236
1578874233092840909,250,848,7260
1578874233120444059,250,853,7284
1578874233147644042,250,862,7300
1578874233175266981,250,870,7324
1578874233202892065,250,880,7348
1578874233230225086,250,886,7373
1578874233257705926,250,894,7389
1578874233285268068,250,902,7413
1578874233313468933,250,912,7438
1578874233340856075,250,921,7462
1578874233368196010,250,927,7479
1578874233396284103,250,935,7503
1578874233425091981,250,944,7528
1578874233452646017,250,954,7552
1578874233480302095,250,960,7576
1578874233508939981,250,967,7600
1578874233536151885,250,978,7616
1578874233564059019,250,985,7640
1578874233591449022,250,994,7663
1578874233619025945,250,1001,7688
1578874233646615028,107,1010,7703
1578874233675095081,256,1018,7725
1578874233702477931,300,1025,7749
1578874233730457067,431,1033,7766
1578874233758316993,472,1043,7801
1578874233785744905,510,1057,7841
1578874233814552068,395,1073,7887
1578874233842941045,547,1089,7933
1578874233870917081,500,1105,7985
1578874233899266004,361,1123,8019
1578874233926649093,219,1141,8069
1578874233954210996,-78,1157,8112
1578874233981818914,-104,1168,8131
1578874234009352922,-73,1173,8134
1578874234036668062,-325,1174,8132
1578874234064302921,-211,1173,8118
1578874234091579914,113,1168,8104
1578874234118938922,184,1163,8103
1578874234146682977,136,1163,8107
1578874234174302101,30,1164,8113
1578874234201817035,2,1168,8118
1578874234230074882,30,1168,8120
1578874234257493972,-87,1168,8121
1578874234287482976,-40,1168,8119
1578874234314501047,-48,1168,8118
1578874234343642950,-90,1168,8118
1578874234372471094,-77,1168,8118
1578874234400024890,-165,1168,8117
1578874234428006887,-116,1168,8114
1578874234455446958,-94,1168,8110
1578874234483084917,68,1165,8106
1578874234511033058,52,1164,8106
1578874234538950920,-100,1165,8106
1578874234566750049,-103,1164,8105
1578874234594263076,-163,1162,8102
1578874234621539115,-2,1162,8097
1578874234649360895,43,1160,8095
1578874234678076982,106,1160,8094
1578874234705549001,2,1159,8096
1578874234733067035,68,1161,8097
1578874234761627912,-75,1160,8097
1578874234789083003,-39,1159,8095
1578874234816407918,-10,1160,8095
1578874234844512939,-10,1159,8095
1578874234871628999,-193,1159,8094
1578874234900032043,-266,1157,8089
1578874234927980899,-161,1153,8075
1578874234956609010,-266,1149,8061
1578874234984805107,-343,1142,8042
1578874235012063026,-290,1135,8017
1578874235041002988,-330,1127,7990
1578874235068304061,-509,1116,7970
1578874235095680952,-303,1105,7932
1578874235123066902,-370,1092,7894
1578874235151053905,-336,1081,7856
1578874235180392026,-375,1066,7833
1578874235207782983,-494,1054,7795
1578874235234992027,-408,1040,7753
1578874235264564037,-241,1025,7712
1578874235300774097,-350,1011,7673
1578874235329605102,-350,994,7635
1578874235357039928,-394,981,7598
1578874235385190963,-364,967,7561
1578874235413496971,-217,955,7524
1578874235441173076,-220,943,7490
1578874235468839883,-134,932,7470
1578874235498825073,-254,923,7441
1578874235526421070,-108,913,7415
1578874235553704977,-205,904,7391
1578874235583082914,-175,896,7369
1578874235610865116,-265,889,7349
1578874235638217926,-142,883,7329
1578874235667593002,-177,875,7316
1578874235694888114,-300,868,7297
1578874235722245931,-180,861,7276
1578874235750250101,-157,853,7256
1578874235777196884,70,848,7246
1578874235804835081,-42,842,7239
1578874235832161903,161,842,7236
1578874235859520912,140,842,7238
1578874235887622117,124,843,7245
1578874235915816068,104,848,7251
1578874235943099021,69,848,7257
1578874235971028089,186,850,7263
1578874235998122930,98,852,7268
1578874236025659084,199,856,7275
1578874236053534030,421,857,7289
1578874236081203937,443,865,7317
1578874236108700037,379,875,7340
1578874236137798070,215,889,7377
1578874236165206909,295,901,7410
1578874236192260026,394,915,7443
1578874236219208002,416,922,7467
1578874236247720956,428,935,7505
1578874236275129079,366,950,7547
1578874236303201913,267,963,7586
1578874236332336902,363,978,7610
1578874236359514951,342,988,7658
1578874236389034986,319,1000,7683
1578874236416584968,388,1015,7718
1578874236443906068,373,1025,7755
1578874236471476078,247,1038,7791
1578874236498987913,287,1051,7825
1578874236526177883,332,1062,7847
1578874236554274082,393,1072,7880
1578874236583946943,478,1084,7916
1578874236611049890,429,1097,7958
1578874236639055013,450,1112,7986
1578874236666718959,387,1127,8031
1578874236694004058,66,1143,8075
1578874236721573114,259,1157,8115
1578874236749058008,337,1172,8151
1578874236776242017,377,1184,8176
1578874236803965091,351,1194,8212
1578874236831366062,417,1194,8249
1578874236858937025,430,1194,8276
1578874236886310100,414,1194,8318
1578874236915476083,178,1184,8361
1578874236942631006,270,1184,8400
1578874236970746994,345,-194,8436
1578874236998883962,524,-194,8461
1578874237026032924,493,-194,8505
1578874237054745912,584,-183,8554
1578874237082079887,466,-164,8609
1578874237109200954,533,-145,8662
1578874237136996984,621,-127,8699
1578874237164602041,655,-107,8760
1578874237191731929,718,-86,8825
1578874237219898939,600,-63,8871
1578874237247258901,552,-40,8942
1578874237274318933,477,-17,9009
1578874237301834106,515,4,9071
1578874237330107927,510,24,9134
1578874237357857942,619,47,9173
1578874237386588096,596,68,9235
1578874237413711071,924,91,9303
1578874237440788984,994,115,9386
1578874237471693038,927,143,9449
1578874237499610900,826,181,9545
1578874237527040004,733,213,9640
1578874237554296970,594,243,9735
1578874237581784009,628,272,9823
1578874237608851909,781,303,9907
1578874237637707948,728,328,9966
1578874237665710926,681,359,10050
1578874237692770004,958,387,10132
1578874237720982074,878,415,10226
1578874237749042987,805,447,10287
1578874237776201009,581,479,10378
1578874237805052995,613,510,10470
1578874237832174062,636,542,10553
1578874237859242916,536,569,10633
1578874237890332937,512,595,10685
1578874237917767047,454,625,10759
1578874237947218894,557,649,10828
1578874237976331949,468,671,10895
1578874238003530025,441,693,10959
1578874238032280921,393,714,11018
1578874238059874057,562,734,11077
1578874238087034940,610,752,11114
1578874238114362955,687,772,11174
1578874238142363071,558,793,11242
1578874238170643091,618,814,11307
1578874238197828054,684,838,11374
1578874238225858926,701,864,11421
1578874238253820896,806,888,11495
1578874238281162023,573,914,11574
1578874238309307098,708,939,11627
1578874238336772918,765,967,11703
1578874238364406108,734,994,11785
1578874238392972946,698,1021,11866
1578874238420414924,722,1051,11945
1578874238447954893,766,1076,12001
1578874238476156949,902,1106,12084
1578874238504726886,993,1135,12174
1578874238532083988,965,1170,12273
1578874238559422016,854,1194,12375
1578874238587244987,970,1193,12440
1578874238615223884,993,-194,12545
1578874238642499923,887,-194,12650
1578874238670128107,973,-156,12752
1578874238697748899,793,-122,12823
1578874238725044012,664,-87,12924
1578874238752408027,773,-54,13020
1578874238780365943,749,-22,13086
1578874238808269023,879,9,13179
1578874238835525035,891,42,13275
1578874238863527059,780,73,13371
1578874238891145944,869,109,13466
1578874238918606042,727,139,13531
1578874238946161031,550,172,13624
1578874238973856925,455,203,13713
1578874239001130104,359,231,13799
1578874239029186964,316,256,13850
1578874239056689977,428,283,13926
1578874239084033012,487,309,14000
1578874239112098932,407,330,14066
1578874239140108108,273,352,14108
1578874239167751073,364,373,14170
1578874239195261955,292,392,14226
1578874239222294092,139,412,14277
1578874239249609947,54,425,14309
1578874239276998043,42,441,14353
1578874239304379940,200,457,14392
1578874239331665992,61,467,14429
1578874239360780000,-262,479,14448
1578874239388612985,-207,486,14452
1578874239430377006,-121,483,14448
1578874239457823038,-248,479,14437
1578874239486807107,-315,478,14425
1578874239514906883,-496,472,14404
1578874239542234897,-494,462,14370
1578874239570229053,-612,450,14344
1578874239598227024,-625,433,14293
1578874239626451015,-571,414,14236
1578874239654108047,-475,395,14178
1578874239681725025,-433,376,14119
1578874239709228992,-478,357,14085
1578874239736893892,-443,340,14034
1578874239765028953,-500,326,13982
1578874239792618989,-559,308,13930
1578874239819947957,-686,289,13892
1578874239848555088,-662,270,13830
1578874239876250028,-517,247,13765
1578874239903769969,-485,226,13702
1578874239931200981,-595,205,13637
1578874239959028005,-641,184,13596
1578874239987072944,-377,162,13531
1578874240015245914,-323,140,13470
1578874240043061017,-428,119,13413
1578874240070353031,-308,102,13360
1578874240097954034,-145,84,13325
1578874240126329898,-303,67,13280
1578874240153635978,-301,51,13237
1578874240181073904,-407,38,13197
1578874240208827018,-299,22,13171
1578874240236541032,-335,12,13131
1578874240264137029,-388,-1,13095
1578874240291948080,-230,-16,13057
1578874240319283962,-241,-26,13034
1578874240346726894,-342,-37,13002
1578874240374573945,-393,-48,12969
1578874240401925086,-376,-59,12933
1578874240429600954,-274,-72,12909
1578874240457526922,-435,-85,12872
1578874240485069990,-494,-97,12832
1578874240513340950,-474,-110,12788
1578874240540657043,-513,-128,12741
1578874240568491935,-707,-144,12706
1578874240597124099,-494,-163,12646
1578874240625385046,-413,-183,12583
1578874240652534008,-258,-194,12526
1578874240681554079,-342,-194,12491
1578874240709146976,-361,-194,12424
1578874240737492084,-266,-193,12391
1578874240767122983,-294,1194,12347
1578874240794478893,-157,1194,12305
1578874240822015047,-137,1194,12268
1578874240849160909,-83,1184,12235
1578874240876612901,-62,1173,12215
1578874240903815984,-169,1164,12189
1578874240932228088,-39,1156,12165
1578874240959536075,-24,1147,12144
1578874240988471031,46,1140,12133
1578874241016942024,-92,1135,12125
1578874241044833898,-84,1134,12118
1578874241072060108,17,1132,12114
1578874241100080966,-8,1130,12113
1578874241129579067,69,1129,12113
1578874241157177925,132,1130,12113
1578874241184989929,179,1130,12114
1578874241212759017,212,1130,12121
1578874241240520000,190,1134,12127
1578874241271018981,322,1138,12140
1578874241298288106,253,1144,12160
1578874241326144933,333,1151,12182
1578874241353177070,452,1160,12209
1578874241381186008,505,1173,12247
1578874241408253908,396,1184,12274
1578874241435169935,377,1194,12319
1578874241462757110,370,1194,12360
1578874241490164041,311,1194,12386
1578874241517009019,228,1191,12425
1578874241548898935,230,1191,12460
1578874241576272010,207,1185,12492
1578874241604033946,145,-194,12523
1578874241631635904,80,-194,12549
1578874241659198045,21,-194,12572
1578874241686923027,-63,-194,12585
1578874241715425968,86,-194,12595
1578874241742499113,-65,-193,12602
1578874241771375894,-81,-188,12602
1578874241799230098,-46,-191,12601
1578874241826960086,-188,-191,12601
1578874241855262041,-149,-193,12595
1578874241882596969,-13,-194,12587
1578874241910608053,10,-194,12582
1578874241937635898,101,-194,12582
1578874241965213060,136,-194,12584
1578874241992566108,212,-194,12589
1578874242019752979,-25,-194,12596
1578874242048814058,-16,-191,12601
1578874242075999975,135,-190,12602
1578874242102956056,308,-190,12607
1578874242131871938,239,-186,12624
1578874242158862113,81,-180,12642
1578874242186003923,75,-173,12653
1578874242214766025,202,-169,12668
1578874242241978883,195,-163,12684
1578874242269506931,438,-158,12704
1578874242297161102,543,-150,12725
1578874242325283050,529,-136,12769
1578874242352720975,466,-120,12817
1578874242380234003,337,-104,12866
1578874242407461881,359,-87,12898
1578874242435226917,429,-72,12942
1578874242462105989,443,-58,12986
1578874242490789890,597,-42,13017
1578874242518398046,619,-25,13069
1578874242551372051,731,-4,13132
1578874242578522920,942,20,13201
1578874242605667114,703,47,13282
1578874242633915901,721,75,13365
1578874242661148071,762,104,13451
1578874242688941001,720,132,13505
1578874242717974901,532,160,13589
1578874242745469093,481,191,13668
1578874242772627115,552,215,13742
1578874242800228118,493,238,13812
1578874242827315092,659,261,13858
1578874242854763031,591,283,13927
1578874242882405042,615,305,13997
1578874242909594058,600,328,14064
1578874242938774108,493,351,14107
1578874242966471910,433,372,14173
1578874242993933916,756,393,14235
1578874243021682977,589,415,14303
1578874243049952030,520,437,14349
1578874243077491044,714,460,14414
1578874243105470895,673,485,14485
1578874243132812976,454,510,14558
1578874243160423994,450,533,14624
1578874243188034057,530,554,14667
1578874243216012954,670,577,14731
1578874243243100881,691,600,14797
1578874243270560979,641,623,14866
1578874243298604011,689,647,14914
1578874243325983047,747,669,14988
1578874243353840112,639,694,15066
1578874243381818056,828,717,15140
1578874243409405946,569,743,15213
1578874243436980009,480,769,15262
1578874243464473962,374,793,15329
1578874243491941928,105,814,15391
1578874243520724058,133,837,15450
1578874243548183917,38,856,15486
1578874243575459957,-113,873,15535
1578874243602808952,-28,885,15557
1578874243630182981,-138,889,15564
1578874243657820940,-164,890,15563
1578874243685404062,-153,890,15559
1578874243712697982,-337,889,15551
1578874243740009069,-395,886,15532
1578874243768918991,-311,877,15513
1578874243796243906,-305,866,15485
1578874243823447942,-388,856,15456
1578874243850611925,-528,848,15423
1578874243878629922,-575,834,15396
1578874243906866073,-597,818,15346
1578874243936099052,-665,800,15291
1578874243963886022,-639,780,15229
1578874243991025924,-778,756,15160
1578874244019157886,-702,734,15113
1578874244046663999,-634,709,15039
1578874244074054956,-555,683,14963
1578874244101211071,-470,661,14892
1578874244128350973,-509,639,14847
1578874244159235954,-500,618,14783
1578874244186441898,-442,595,14722
1578874244213788032,-517,574,14664
1578874244241935968,-514,554,14606
1578874244269042015,-537,535,14551
1578874244295981884,-684,516,14512
1578874244324067115,-776,497,14447
1578874244351152896,-869,470,14373
1578874244379894018,-885,446,14318
1578874244407015085,-752,417,14231
1578874244434845924,-914,389,14143
1578874244461901903,-822,356,14049
1578874244489062070,-880,328,13956
1578874244518131017,-905,298,13893
1578874244545296907,-816,261,13793
1578874244572313070,-765,232,13698
1578874244606576919,-632,201,13632
1578874244634835004,-911,161,13510
1578874244662578105,-973,131,13416
1578874244690026044,-858,98,13350
1578874244717731952,-708,61,13248
1578874244746083021,-591,28,13153
1578874244774113893,-755,-4,13061
1578874244801089048,-722,-35,12969
1578874244828490018,-657,-63,12913
1578874244855873107,-696,-94,12826
1578874244886245965,-678,-122,12740
1578874244913348913,-603,-153,12659
1578874244940378904,-543,-181,12580
1578874244968970060,-582,-194,12528
1578874244996526956,-682,-194,12454
1578874245024254083,-732,-193,12380
1578874245051790952,-717,1193,12300
1578874245079099893,-868,1189,12249
1578874245106765031,-858,1162,12162
1578874245133975028,-969,1130,12071
1578874245161268949,-965,1100,11974
1578874245188900947,-954,1066,11906
1578874245217042922,-888,1032,11803
1578874245244487047,-654,997,11700
1578874245274230003,-528,960,11599
1578874245301676988,-703,924,11504
1578874245329097986,-760,894,11445
1578874245356839895,-602,864,11353
1578874245383908987,-679,832,11267
1578874245411611080,-685,804,11184
1578874245439948081,-752,775,11129
1578874245467564105,-687,747,11049
1578874245496601104,-727,718,10968
1578874245524972915,-720,693,10884
1578874245551764965,-836,664,10804
1578874245581017971,-690,640,10745
1578874245608227014,-752,608,10661
1578874245635447025,-627,581,10578
1578874245662920951,-548,553,10497
1578874245692357063,-600,525,10417
1578874245719258069,-602,498,10344
1578874245746993064,-434,473,10295
1578874245774633884,-391,449,10227
1578874245801961898,-440,426,10164
1578874245829351902,-328,408,10106
1578874245856559038,-215,389,10069
1578874245883882999,-242,372,10019
1578874245911858081,-257,358,9971
1578874245939654111,-445,340,9928
1578874245967171907,-653,326,9899
1578874245994482040,-642,309,9842
1578874246021754980,-508,291,9782
1578874246049036979,-350,272,9741
1578874246076864004,-275,250,9685
1578874246105498075,-363,234,9633
1578874246132905006,-351,218,9584
1578874246160274982,-273,201,9552
1578874246188611030,-299,186,9509
1578874246216093063,-164,171,9467
1578874246243810892,-238,159,9430
1578874246270983934,-233,147,9397
1578874246299565076,-170,134,9365
